slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
euparlsh_size100_rep2,100,2,string_normalization,23595476,tcn671,genoa,15.869473,641.169112,485.042699,0.000000,409.227913,3.704205,0.000005,75,0.262843,2376000,0,0.000000,0.000000,,
euparlsh_size100_rep2,100,2,heuristic_filtering,23595478,tcn729,genoa,64.972184,547.544382,395.870016,0.000000,258.695276,3.326178,0.011805,93,0.312898,2376000,0,0.000000,0.000000,,
euparl_size100_rep1,100,1,data_splitting,23594766,tcn761,genoa,4.672129,282.923616,179.903426,0.000000,0.000000,215.657593,0.000010,25,0.578255,2376000,0,0.000000,0.000000,,
euparl_size100_rep1,100,1,string_normalization,23594786,tcn1046,genoa,18.282652,262.818882,212.370704,0.000000,0.358987,3.215282,0.000004,65,0.262769,2376000,0,0.000000,0.000000,,
euparl_size100_rep1,100,1,heuristic_filtering,23594788,tcn1040,genoa,68.808155,279.094345,219.330132,0.000000,0.039488,3.140878,0.011818,88,0.314286,2376000,0,0.000000,0.000000,,
euparl_size100_rep1,100,1,data_splitting,23595200,tcn1185,genoa,4.157118,224.158377,178.841076,0.000000,0.000000,242.374634,0.000010,29,0.577378,2376000,0,0.000000,0.000000,,
euparl_size100_rep1,100,1,string_normalization,23595202,tcn586,genoa,14.526484,281.386310,218.518318,0.000000,0.000000,4.046646,0.000005,83,0.266880,2376000,0,0.000000,0.000000,,
euparl_size100_rep1,100,1,heuristic_filtering,23595204,tcn586,genoa,64.310163,283.338682,223.625323,0.000000,0.078015,3.360533,0.012492,94,0.311248,2376000,0,0.000000,0.000000,,
euparl_size100_rep2,100,2,data_splitting,23594800,tcn811,genoa,3.458121,217.532672,195.171536,0.000000,1.170618,291.366364,0.000014,35,0.573901,2376000,0,0.000000,0.000000,,
euparl_size100_rep2,100,2,string_normalization,23594802,tcn993,genoa,14.007511,292.186047,223.136614,0.000000,1.294495,4.196579,0.000004,88,0.271030,2376000,0,0.000000,0.000000,,
euparl_size100_rep2,100,2,heuristic_filtering,23594804,tcn993,genoa,63.941204,306.398077,224.787633,0.000000,0.418617,3.379920,0.011884,94,0.312045,2376000,0,0.000000,0.000000,,
euparl_size100_rep2,100,2,data_splitting,23595252,tcn841,genoa,3.381084,173.924453,192.752096,0.000000,0.000000,298.005096,0.000013,37,0.583359,2376000,0,0.000000,0.000000,,
euparl_size100_rep2,100,2,string_normalization,23595254,tcn763,genoa,17.455720,291.528084,215.076615,0.000000,0.000000,3.367608,0.000004,70,0.267629,2376000,0,0.000000,0.000000,,
euparl_size100_rep2,100,2,heuristic_filtering,23595256,tcn586,genoa,63.908113,277.925601,221.025207,0.000000,0.293228,3.381678,0.012336,94,0.309841,2376000,0,0.000000,0.000000,,
size100000_rep1,100000,1,data_splitting,23034940,tcn1040,genoa,11.846376,290.077332,212.994254,0.000000,0.422168,35.373684,0.000295,62,0.340921,2376000,0,0.000000,0.000000,,
