23595306;buckets;tcn989;2026-06-09 03:57:50 2026-06-09 03:57:54;3.806;259.4;1649942655;3.6;0;0.575689
23595305;buckets;tcn1187;2026-06-09 03:57:50 2026-06-09 03:57:52;1.812;164.2;1614038595;7.5;0;0.582256
23595304;buckets;tcn1185;2026-06-09 03:57:50 2026-06-09 03:57:52;1.771;323.9;1616263850;7.6;0;0.577440
23595303;buckets;tcn1046;2026-06-09 03:57:50 2026-06-09 03:57:52;1.798;262.2;1643019297;7.5;0;0.564246
23595302;buckets;tcn1040;2026-06-09 03:57:50 2026-06-09 03:57:53;2.755;292.4;1631371482;4.9;0;0.570576
23595301;buckets;tcn860;2026-06-09 03:57:50 2026-06-09 03:57:51;0.765;382.2;1629220412;17.7;0;0.573600
23595300;buckets;tcn814;2026-06-09 03:57:49 2026-06-09 03:57:51;1.772;299.7;1648771748;7.6;0;0.570810
23595296;buckets;tcn1000;2026-06-09 03:56:19 2026-06-09 03:56:21;1.504;392.2;7707116237;20.0;0;0.381994
23595295;buckets;tcn993;2026-06-09 03:56:19 2026-06-09 03:56:21;1.494;290.6;7721694077;20.1;0;0.382301
23595294;buckets;tcn989;2026-06-09 03:56:19 2026-06-09 03:56:22;2.503;226.6;7783282893;12.0;0;0.383911
23595293;buckets;tcn1187;2026-06-09 03:56:19 2026-06-09 03:56:21;1.484;212.8;7688587226;20.2;0;0.386357
23595292;buckets;tcn1185;2026-06-09 03:56:19 2026-06-09 03:56:23;3.520;159.4;7719933141;8.5;0;0.387915
23595291;buckets;tcn1046;2026-06-09 03:56:19 2026-06-09 03:56:22;2.612;479.9;7756097064;11.5;0;0.378755
23595290;buckets;tcn1040;2026-06-09 03:56:19 2026-06-09 03:56:24;4.491;174.4;7711505621;6.7;0;0.384300
23595289;buckets;tcn860;2026-06-09 03:56:19 2026-06-09 03:56:20;1.439;207.5;7727605362;20.9;0;0.386489
23595288;buckets;tcn814;2026-06-09 03:56:19 2026-06-09 03:56:23;3.598;331.2;7702667408;8.4;0;0.381081
23595285;buckets;tcn1020;2026-06-09 03:55:50 2026-06-09 03:55:52;1.980;300.8;7718560596;15.2;0;0.384347
23595284;buckets;tcn1017;2026-06-09 03:55:51 2026-06-09 03:55:54;2.652;198.9;7745752370;11.3;0;0.390566
23595283;buckets;tcn1016;2026-06-09 03:55:50 2026-06-09 03:55:55;4.360;391.1;7679873517;6.9;0;0.390660
23595282;buckets;tcn1014;2026-06-09 03:55:53 2026-06-09 03:55:58;4.824;222.0;7759266541;6.2;0;0.387351
23595281;buckets;tcn1008;2026-06-09 03:55:49 2026-06-09 03:55:54;4.732;131.5;7684451879;6.4;0;0.387012
23595280;buckets;tcn1007;2026-06-09 03:55:49 2026-06-09 03:55:51;1.750;352.7;7772883461;17.2;0;0.382059
23595279;buckets;tcn1005;2026-06-09 03:55:49 2026-06-09 03:55:53;3.729;296.5;7746407501;8.1;0;0.383115
23595278;buckets;tcn1000;2026-06-09 03:55:49 2026-06-09 03:55:52;2.710;352.4;7748429166;11.1;0;0.383455
23595277;buckets;tcn993;2026-06-09 03:55:49 2026-06-09 03:55:53;3.776;128.4;7757592963;8.0;0;0.386777
23595276;buckets;tcn989;2026-06-09 03:55:49 2026-06-09 03:55:52;2.847;338.6;7790994723;10.6;0;0.388172
23595275;buckets;tcn1187;2026-06-09 03:55:49 2026-06-09 03:55:53;3.694;274.5;7787592639;8.1;0;0.382256
23595274;buckets;tcn1185;2026-06-09 03:55:49 2026-06-09 03:55:53;3.759;260.3;7731496677;8.0;0;0.392167
23595273;buckets;tcn1046;2026-06-09 03:55:49 2026-06-09 03:55:52;2.713;285.5;7804030137;11.1;0;0.382385
23595272;buckets;tcn1040;2026-06-09 03:55:49 2026-06-09 03:55:52;2.750;316.2;7770454223;10.9;0;0.381503
23595271;buckets;tcn860;2026-06-09 03:55:49 2026-06-09 03:55:53;3.806;106.1;7738794811;7.9;0;0.390792
23595270;buckets;tcn814;2026-06-09 03:55:49 2026-06-09 03:55:51;1.717;173.4;7750044265;17.5;0;0.385889
23595269;buckets;tcn763;2026-06-09 03:55:49 2026-06-09 03:55:53;3.788;122.7;7756238711;7.9;0;0.385074
23595260;buckets;tcn1012;2026-06-09 03:57:50 2026-06-09 03:57:51;1.039;274.3;1614561287;13.0;0;0.588620
23595246;buckets;tcn1011;2026-06-09 03:51:20 2026-06-09 03:51:23;3.278;180.8;1595021884;4.1;0;0.589711
23595245;buckets;tcn1008;2026-06-09 03:51:20 2026-06-09 03:51:25;4.744;140.2;1582360305;2.9;0;0.613910
23595244;buckets;tcn1007;2026-06-09 03:51:19 2026-06-09 03:51:22;2.250;180.3;1640015402;6.0;0;0.583637
23595243;buckets;tcn1005;2026-06-09 03:51:19 2026-06-09 03:51:24;4.236;192.7;1656849895;3.2;0;0.577392
23595242;buckets;tcn1000;2026-06-09 03:51:20 2026-06-09 03:51:21;1.186;248.0;1585588993;11.4;0;0.604957
23595241;buckets;tcn993;2026-06-09 03:51:19 2026-06-09 03:51:20;0.851;225.6;1633116896;15.9;0;0.575114
23595240;buckets;tcn989;2026-06-09 03:51:20 2026-06-09 03:51:22;1.780;208.1;1588049951;7.6;0;0.616914
23595239;buckets;tcn1187;2026-06-09 03:51:19 2026-06-09 03:51:23;3.046;232.3;1643917060;4.4;0;0.574952
23595238;buckets;tcn1185;2026-06-09 03:51:19 2026-06-09 03:51:22;2.796;336.2;1636410022;4.8;0;0.575381
23595237;buckets;tcn1046;2026-06-09 03:51:20 2026-06-09 03:51:22;1.252;250.4;1634354014;10.8;0;0.586583
23595236;buckets;tcn1040;2026-06-09 03:51:20 2026-06-09 03:51:23;3.212;182.5;1654330491;4.2;0;0.575005
23595235;buckets;tcn590;2026-06-09 03:51:19 2026-06-09 03:51:22;2.807;244.2;1594849444;4.8;0;0.585521
23595234;buckets;tcn586;2026-06-09 03:51:19 2026-06-09 03:51:20;0.836;223.2;1634754231;16.2;0;0.572871
23595208;buckets;tcn1012;2026-06-09 03:51:19 2026-06-09 03:51:22;2.816;247.6;1648291326;4.8;0;0.567606
23595032;buckets;tcn1020;2026-06-09 03:16:15 2026-06-09 03:16:17;1.408;214.5;3175004321;12.6;0;0.454065
23595031;buckets;tcn1012;2026-06-09 03:16:16 2026-06-09 03:16:20;3.466;161.1;3169716745;5.1;0;0.460918
23595030;buckets;tcn993;2026-06-09 03:16:16 2026-06-09 03:16:21;4.449;214.7;3152421289;4.0;0;0.462114
23595029;buckets;tcn1134;2026-06-09 03:16:17 2026-06-09 03:16:22;4.949;209.2;3107171601;3.6;0;0.477782
23595028;buckets;tcn1131;2026-06-09 03:16:17 2026-06-09 03:16:21;3.140;248.3;3162687972;5.6;0;0.472462
23595027;buckets;tcn1130;2026-06-09 03:16:17 2026-06-09 03:16:23;5.277;206.0;3144474577;3.4;0;0.476569
23595026;buckets;tcn586;2026-06-09 03:16:15 2026-06-09 03:16:19;4.048;204.2;3139258700;4.4;0;0.458672
23595025;buckets;tcn943;2026-06-09 03:15:47 2026-06-09 03:15:52;4.913;269.9;3182776045;3.6;0;0.465331
23595024;buckets;tcn935;2026-06-09 03:15:47 2026-06-09 03:15:53;5.092;235.8;3171439237;3.5;0;0.466035
23595023;buckets;tcn932;2026-06-09 03:15:45 2026-06-09 03:15:48;3.111;197.6;3128752944;5.7;0;0.479188
23595022;buckets;tcn923;2026-06-09 03:15:45 2026-06-09 03:15:50;4.154;264.2;3184071367;4.3;0;0.454724
23595021;buckets;tcn895;2026-06-09 03:15:45 2026-06-09 03:15:48;2.990;243.3;3177558608;5.9;0;0.454006
23595020;buckets;tcn892;2026-06-09 03:15:47 2026-06-09 03:15:51;4.106;212.1;3119842833;4.3;0;0.480526
